2026/04/09 GUI 비활성화 후 관찰
GUI OFF 명령어
systemctl set-default multi-user.target
GUI ON 명령어
systemctl isolate multi-user.target
r  9 12:42:01 jdh1 systemd[3866]: grub-boot-success.timer: Succeeded.
Apr  9 12:45:56 jdh1 vmware-user.desktop[4855]: vmware-user: could not open /proc/fs/vmblock/dev
Apr  9 12:45:56 jdh1 vmware-user.desktop[4855]: Error: /usr/bin/vmtoolsd must be run inside a virtual machine on a VMware hypervisor product.
Apr  9 12:45:56 jdh1 gnome-session-binary[4350]: Entering running state
Apr  9 12:45:56 jdh1 dbus-daemon[4345]: [session uid=54321 pid=4345] Successfully activated service 'org.freedesktop.Tracker1'
Apr  9 12:45:56 jdh1 systemd[4311]: Started Tracker metadata database store and lookup manager.
Apr  9 12:45:56 jdh1 tracker-store.desktop[4792]: (uint32 1,)
Apr  9 12:45:57 jdh1 journal[4436]: clutter_paint_volume_set_width: assertion 'width >= 0.0f' failed
Apr  9 12:45:57 jdh1 journal[4436]: clutter_paint_volume_set_height: assertion 'height >= 0.0f' failed
Apr  9 12:45:57 jdh1 journal[4886]: enabled plugins: desktop-categories, fwupd, os-release, packagekit, packagekit-local, packagekit-offline, packagekit-proxy, packagekit-refresh, packagekit-upgrade, packagekit-url-to-app, shell-extensions, appstream, desktop-menu-path, flatpak, hardcoded-blacklist, hardcoded-popular, modalias, packagekit-refine, rewrite-resource, odrs, packagekit-history, provenance, repos, systemd-updates, generic-updates, packagekit-refine-repos, provenance-license, icons, key-colors, key-colors-metadata
Apr  9 12:45:57 jdh1 journal[4886]: disabled plugins: dummy, fedora-langpacks, fedora-pkgdb-collections
Apr  9 12:45:58 jdh1 dbus-daemon[898]: [system] Activating via systemd: service name='org.freedesktop.fwupd' unit='fwupd.service' requested by ':1.1349' (uid=54321 pid=4886 comm="/usr/bin/gnome-software --gapplication-service ")
Apr  9 12:45:58 jdh1 journal[4436]: Could not delete runtime/persistent state file: Error removing file /home/oracle/.local/share/gnome-shell/notifications: No such file or directory
Apr  9 12:45:58 jdh1 dbus-daemon[4345]: [session uid=54321 pid=4345] Activating via systemd: service name='org.gtk.vfs.Metadata' unit='gvfs-metadata.service' requested by ':1.18' (uid=54321 pid=4436 comm="/usr/bin/gnome-shell ")
Apr  9 12:45:58 jdh1 systemd[1]: Starting Firmware update daemon...
Apr  9 12:45:58 jdh1 systemd[4311]: Starting Virtual filesystem metadata service...
Apr  9 12:45:58 jdh1 dbus-daemon[4345]: [session uid=54321 pid=4345] Successfully activated service 'org.gtk.vfs.Metadata'
Apr  9 12:45:58 jdh1 systemd[4311]: Started Virtual filesystem metadata service.
Apr  9 12:45:58 jdh1 dbus-daemon[898]: [system] Successfully activated service 'org.freedesktop.fwupd'
Apr  9 12:45:58 jdh1 systemd[1]: Started Firmware update daemon.
Apr  9 12:45:58 jdh1 PackageKit[1779]: uid 54321 is trying to obtain org.freedesktop.packagekit.system-sources-refresh auth (only_trusted:0)
Apr  9 12:45:58 jdh1 PackageKit[1779]: uid 54321 obtained auth for org.freedesktop.packagekit.system-sources-refresh
Apr  9 12:45:58 jdh1 journal[4886]: Only 0 apps for recent list, hiding
Apr  9 12:45:58 jdh1 journal[4886]: hiding category games featured applications: found only 0 to show, need at least 9
Apr  9 12:45:58 jdh1 dbus-daemon[4345]: [session uid=54321 pid=4345] Activating via systemd: service name='org.gnome.Terminal' unit='gnome-terminal-server.service' requested by ':1.73' (uid=54321 pid=4967 comm="gnome-terminal ")
Apr  9 12:45:58 jdh1 systemd[4311]: Starting GNOME Terminal Server...
Apr  9 12:45:58 jdh1 gnome-terminal-server[4973]: Display does not support owner-change; copy/paste will be broken!
Apr  9 12:45:58 jdh1 dbus-daemon[4345]: [session uid=54321 pid=4345] Successfully activated service 'org.gnome.Terminal'
Apr  9 12:45:58 jdh1 systemd[4311]: Started GNOME Terminal Server.
Apr  9 12:45:59 jdh1 journal[4886]: Only 0 apps for popular list, hiding
Apr  9 12:45:59 jdh1 journal[4886]: hiding category audio-video featured applications: found only 4 to show, need at least 9
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_fast: "/org/gnome/desktop/interface/" (establishing: 0, active: 0)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_fast: "/org/gnome/settings-daemon/peripherals/mouse/" (establishing: 0, active: 0)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_fast: "/org/gnome/desktop/sound/" (establishing: 0, active: 0)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_fast: "/org/gnome/desktop/privacy/" (establishing: 0, active: 0)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_fast: "/org/gnome/desktop/wm/preferences/" (establishing: 0, active: 0)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_fast: "/org/gnome/settings-daemon/plugins/xsettings/" (establishing: 0, active: 0)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_fast: "/org/gnome/desktop/a11y/" (establishing: 0, active: 0)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_established: "/org/gnome/desktop/interface/" (establishing: 1)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_established: "/org/gnome/settings-daemon/peripherals/mouse/" (establishing: 1)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_established: "/org/gnome/desktop/sound/" (establishing: 1)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_established: "/org/gnome/desktop/privacy/" (establishing: 1)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_established: "/org/gnome/desktop/wm/preferences/" (establishing: 1)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_established: "/org/gnome/settings-daemon/plugins/xsettings/" (establishing: 1)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_established: "/org/gnome/desktop/a11y/" (establishing: 1)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_fast: "/org/gnome/terminal/legacy/" (establishing: 0, active: 0)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # unwatch_fast: "/org/gnome/terminal/legacy/" (active: 0, establishing: 1)
Apr  9 12:45:59 jdh1 org.gnome.Terminal.desktop[4967]: # watch_established: "/org/gnome/terminal/legacy/" (establishing: 0)
Apr  9 12:45:59 jdh1 journal[4886]: State change on system/package/AppStream/desktop/org.gnome.Cheese.desktop/* from updatable to installed is not OK
Apr  9 12:46:02 jdh1 journal[1677]: Connection to xwayland lost
Apr  9 12:46:02 jdh1 journal[1801]: gsd-media-keys: Fatal IO error 11 (Resource temporarily unavailable) on X server :1024.
Apr  9 12:46:02 jdh1 journal[1790]: gsd-clipboard: Fatal IO error 11 (Resource temporarily unavailable) on X server :1024.
Apr  9 12:46:02 jdh1 at-spi-bus-launcher[1711]: X connection to :1024 broken (explicit kill or server shutdown).
Apr  9 12:46:02 jdh1 journal[1798]: gsd-keyboard: Fatal IO error 11 (Resource temporarily unavailable) on X server :1024.
Apr  9 12:46:02 jdh1 journal[1811]: gsd-power: Fatal IO error 11 (Resource temporarily unavailable) on X server :1024.
Apr  9 12:46:02 jdh1 journal[1793]: gsd-color: Fatal IO error 11 (Resource temporarily unavailable) on X server :1024.
Apr  9 12:46:02 jdh1 journal[1784]: gsd-xsettings: Fatal IO error 11 (Resource temporarily unavailable) on X server :1024.
Apr  9 12:46:02 jdh1 cupsd[930]: REQUEST localhost - - "POST / HTTP/1.1" 200 151 Cancel-Subscription client-error-not-found
Apr  9 12:46:02 jdh1 gdm-wayland-session[1558]: GLib: Source ID 2 was not found when attempting to remove it
Apr  9 12:46:02 jdh1 systemd-logind[1337]: Session c1 logged out. Waiting for processes to exit.
Apr  9 12:46:02 jdh1 systemd[1]: session-c1.scope: Succeeded.
Apr  9 12:46:02 jdh1 systemd-logind[1337]: Removed session c1.
Apr  9 12:46:02 jdh1 systemd[1]: Stopping User Manager for UID 42...
Apr  9 12:46:02 jdh1 systemd[1494]: Stopping Accessibility services bus...
Apr  9 12:46:02 jdh1 systemd[1494]: Stopping D-Bus User Message Bus...
Apr  9 12:46:02 jdh1 systemd[1494]: Stopping sandboxed app permission store...
Apr  9 12:46:02 jdh1 systemd[1494]: Stopped target Default.
Apr  9 12:46:02 jdh1 systemd[1494]: Stopping Sound Service...
Apr  9 12:46:02 jdh1 systemd[1494]: pulseaudio.service: Succeeded.
Apr  9 12:46:02 jdh1 systemd[1494]: Stopped Sound Service.
Apr  9 12:46:02 jdh1 systemd[1494]: dbus.service: Succeeded.
Apr  9 12:46:02 jdh1 systemd[1494]: Stopped D-Bus User Message Bus.
Apr  9 12:46:02 jdh1 systemd[1494]: at-spi-dbus-bus.service: Succeeded.
Apr  9 12:46:02 jdh1 systemd[1494]: Stopped Accessibility services bus.
Apr  9 12:46:02 jdh1 systemd[1494]: xdg-permission-store.service: Succeeded.
Apr  9 12:46:02 jdh1 systemd[1494]: Stopped sandboxed app permission store.
Apr  9 12:46:02 jdh1 systemd[1494]: Stopped target Basic System.
Apr  9 12:46:02 jdh1 systemd[1494]: Stopped target Paths.
Apr  9 12:46:02 jdh1 systemd[1494]: Stopped target Timers.
Apr  9 12:46:02 jdh1 systemd[1494]: Stopped target Sockets.
Apr  9 12:46:02 jdh1 systemd[1494]: pipewire.socket: Succeeded.
Apr  9 12:46:02 jdh1 systemd[1494]: Closed Multimedia System.
Apr  9 12:46:02 jdh1 systemd[1494]: dbus.socket: Succeeded.
Apr  9 12:46:02 jdh1 systemd[1494]: Closed D-Bus User Message Bus Socket.
Apr  9 12:46:02 jdh1 systemd[1494]: pulseaudio.socket: Succeeded.
Apr  9 12:46:02 jdh1 systemd[1494]: Closed Sound System.
Apr  9 12:46:02 jdh1 systemd[1494]: Reached target Shutdown.
Apr  9 12:46:02 jdh1 systemd[1494]: Starting Exit the Session...
Apr  9 12:46:02 jdh1 systemd[1]: user@42.service: Succeeded.
Apr  9 12:46:02 jdh1 systemd[1]: Stopped User Manager for UID 42.
Apr  9 12:46:02 jdh1 systemd[1]: Stopping /run/user/42 mount wrapper...
Apr  9 12:46:02 jdh1 systemd[1]: Removed slice User Slice of UID 42.
Apr  9 12:46:02 jdh1 systemd[4311]: run-user-42.mount: Succeeded.
Apr  9 12:46:02 jdh1 gdm[1404]: Child process -1558 was already dead.
Apr  9 12:46:02 jdh1 systemd[1]: user-runtime-dir@42.service: Succeeded.
Apr  9 12:46:02 jdh1 systemd[1]: Stopped /run/user/42 mount wrapper.
Apr  9 12:46:20 jdh1 systemd[1]: fprintd.service: Succeeded.
Apr  9 12:46:25 jdh1 systemd[1]: systemd-hostnamed.service: Succeeded.
Apr  9 12:46:26 jdh1 systemd[1]: systemd-localed.service: Succeeded.
Apr  9 12:46:54 jdh1 journal[4549]: Service not used for 60 seconds. Shutting down..
Apr  9 12:46:54 jdh1 systemd[1]: geoclue.service: Succeeded.
Apr  9 12:46:55 jdh1 dbus-daemon[4345]: [session uid=54321 pid=4345] Activating via systemd: service name='org.freedesktop.Tracker1.Miner.Extract' unit='tracker-extract.service' requested by ':1.70' (uid=54321 pid=4900 comm="/usr/libexec/tracker-miner-fs ")
Apr  9 12:46:55 jdh1 systemd[4311]: Starting Tracker metadata extractor...
Apr  9 12:46:55 jdh1 dbus-daemon[4345]: [session uid=54321 pid=4345] Successfully activated service 'org.freedesktop.Tracker1.Miner.Extract'
Apr  9 12:46:55 jdh1 systemd[4311]: Started Tracker metadata extractor.
Apr  9 12:47:03 jdh1 systemd-logind[1337]: New session 38 of user oracle.
Apr  9 12:47:03 jdh1 systemd[1]: Started Session 38 of user oracle.
Apr  9 12:47:03 jdh1 systemd[1]: session-38.scope: Succeeded.
Apr  9 12:47:03 jdh1 systemd-logind[1337]: Session 38 logged out. Waiting for processes to exit.
Apr  9 12:47:03 jdh1 systemd-logind[1337]: Removed session 38.
Apr  9 12:47:04 jdh1 dbus-daemon[898]: [system] Activating via systemd: service name='org.freedesktop.timedate1' unit='dbus-org.freedesktop.timedate1.service' requested by ':1.1421' (uid=54321 pid=5236 comm="timedatectl ")
Apr  9 12:47:04 jdh1 systemd[1]: Starting System clock and RTC settings service...
Apr  9 12:47:04 jdh1 dbus-daemon[898]: [system] Successfully activated service 'org.freedesktop.timedate1'
Apr  9 12:47:04 jdh1 systemd[1]: Started System clock and RTC settings service.
Apr  9 12:47:04 jdh1 systemd-logind[1337]: New session 39 of user oracle.
Apr  9 12:47:04 jdh1 systemd[1]: Started Session 39 of user oracle.
Apr  9 12:47:05 jdh1 systemd[1]: session-39.scope: Succeeded.
Apr  9 12:47:05 jdh1 systemd-logind[1337]: Session 39 logged out. Waiting for processes to exit.
Apr  9 12:47:05 jdh1 systemd-logind[1337]: Removed session 39.
Apr  9 12:47:05 jdh1 systemd[4311]: tracker-extract.service: Succeeded.
Apr  9 12:47:34 jdh1 systemd[1]: timedatex.service: Succeeded.
Apr  9 12:47:43 jdh1 org.gnome.Shell.desktop[4436]: Window manager warning: Invalid WM_TRANSIENT_FOR window 0xc00007 specified for 0xc00020.
Apr  9 12:47:49 jdh1 systemd[1]: Started Session 40 of user oracle.
Apr  9 12:47:49 jdh1 systemd-logind[1337]: New session 40 of user oracle.
Apr  9 12:47:49 jdh1 systemd[1]: session-40.scope: Succeeded.
Apr  9 12:47:49 jdh1 systemd-logind[1337]: Session 40 logged out. Waiting for processes to exit.
Apr  9 12:47:49 jdh1 systemd-logind[1337]: Removed session 40.
Apr  9 12:47:49 jdh1 systemd[1]: Started Session 41 of user oracle.
Apr  9 12:47:49 jdh1 systemd-logind[1337]: New session 41 of user oracle.
Apr  9 12:47:49 jdh1 systemd[1]: session-41.scope: Succeeded.
Apr  9 12:47:49 jdh1 systemd-logind[1337]: Session 41 logged out. Waiting for processes to exit.
Apr  9 12:47:49 jdh1 systemd-logind[1337]: Removed session 41.
Apr  9 12:47:49 jdh1 systemd[1]: Started Session 42 of user oracle.
Apr  9 12:47:49 jdh1 systemd-logind[1337]: New session 42 of user oracle.
Apr  9 12:47:49 jdh1 systemd[1]: session-42.scope: Succeeded.
Apr  9 12:47:49 jdh1 systemd-logind[1337]: Session 42 logged out. Waiting for processes to exit.
Apr  9 12:47:49 jdh1 systemd-logind[1337]: Removed session 42.
Apr  9 12:47:49 jdh1 systemd[1]: Started Session 43 of user oracle.
Apr  9 12:47:49 jdh1 systemd-logind[1337]: New session 43 of user oracle.
Apr  9 12:47:49 jdh1 systemd[1]: session-43.scope: Succeeded.
Apr  9 12:47:49 jdh1 systemd-logind[1337]: Session 43 logged out. Waiting for processes to exit.
Apr  9 12:47:49 jdh1 systemd-logind[1337]: Removed session 43.
Apr  9 12:47:50 jdh1 systemd[1]: Started Session 44 of user oracle.
Apr  9 12:47:50 jdh1 systemd-logind[1337]: New session 44 of user oracle.
Apr  9 12:47:50 jdh1 systemd[1]: session-44.scope: Succeeded.
Apr  9 12:47:50 jdh1 systemd-logind[1337]: Session 44 logged out. Waiting for processes to exit.
Apr  9 12:47:50 jdh1 systemd-logind[1337]: Removed session 44.
Apr  9 12:47:50 jdh1 systemd[1]: Started Session 45 of user oracle.
Apr  9 12:47:50 jdh1 systemd-logind[1337]: New session 45 of user oracle.
Apr  9 12:47:50 jdh1 systemd[1]: session-45.scope: Succeeded.
Apr  9 12:47:50 jdh1 systemd-logind[1337]: Session 45 logged out. Waiting for processes to exit.
Apr  9 12:47:50 jdh1 systemd-logind[1337]: Removed session 45.
Apr  9 12:48:09 jdh1 systemd[4311]: Starting Mark boot as successful...
Apr  9 12:48:09 jdh1 systemd[4311]: grub-boot-success.service: Succeeded.
Apr  9 12:48:09 jdh1 systemd[4311]: Started Mark boot as successful.
Apr  9 12:50:02 jdh1 systemd[1]: Starting system activity accounting tool...
Apr  9 12:50:02 jdh1 systemd[1]: sysstat-collect.service: Succeeded.
Apr  9 12:50:02 jdh1 systemd[1]: Started system activity accounting tool.
Apr  9 12:50:25 jdh1 su[6722]: (to root) root on pts/0
Apr  9 12:51:03 jdh1 systemd-logind[1337]: New session 46 of user oracle.
Apr  9 12:51:03 jdh1 systemd[1]: Started Session 46 of user oracle.
Apr  9 12:51:03 jdh1 systemd[1]: session-46.scope: Succeeded.
Apr  9 12:51:03 jdh1 systemd-logind[1337]: Session 46 logged out. Waiting for processes to exit.
Apr  9 12:51:03 jdh1 systemd-logind[1337]: Removed session 46.
Apr  9 12:51:17 jdh1 systemd[1]: Started Session 47 of user oracle.
Apr  9 12:51:17 jdh1 systemd-logind[1337]: New session 47 of user oracle.
Apr  9 12:51:17 jdh1 systemd[1]: session-47.scope: Succeeded.


20260413
또 프리징되었다. 아래의 로그에서 ALTER DATABASE CLOSE NORMAL /* db agent *//* {1:48962:4888} */
부분을 보면 클러스터가 오라클을 죽였다고 한다.
또한 메모리 점유율과cpu가 매우 빠듯하므로 이것이 커널에 문제를 일으켰을 가능성이 높아 프리징되었을 것이라고 한다.
그래서 SGA를 줄여보기로 했다. 이제 다시 시간을 들여 기다려봐야할것 같다.

-- SGA와 PGA의 전체적인 설정값 확인
show parameter target

-- 더 상세한 실제 사용량 확인
select name, value/1024/1024 as "Size(MB)" 
from v$parameter 
where name in ('sga_target', 'sga_max_size', 'pga_aggregate_target');


리눅스 8기가 메모리 기준
-- 1. SGA 최대 크기와 목표 크기 설정 (예: 2GB로 제한)
alter system set sga_max_size = 2G scope=spfile;
alter system set sga_target = 2G scope=spfile;

-- 2. PGA 목표 크기 설정 (예: 500MB로 제한)
alter system set pga_aggregate_target = 500M scope=spfile;

-- 3. (중요) 설정 적용을 위해 DB 재시작
shutdown immediate;
startup;


# 11시부터 12시 사이의 CPU, 메모리, I/O 상태 확인
sar -q -f /var/log/sa/sa13 -s 11:40:00 -e 11:55:00
sar -r -f /var/log/sa/sa13 -s 11:40:00 -e 11:55:00
[root@rac1 oracle]#
[root@rac1 oracle]# sar -q -f /var/log/sa/sa13 -s 11:40:00 -e 11:55:00
Linux 4.18.0-553.117.1.el8_10.x86_64 (rac1)     04/13/2026      _x86_64_        (4 CPU)

11:40:00 AM   runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
11:50:08 AM         0       941      3.54      4.00      4.69         0
Average:            0       941      3.54      4.00      4.69         0
[root@rac1 oracle]# sar -r -f /var/log/sa/sa13 -s 11:40:00 -e 11:55:00
Linux 4.18.0-553.117.1.el8_10.x86_64 (rac1)     04/13/2026      _x86_64_        (4 CPU)

11:40:00 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
11:50:08 AM    335312   1171540   7808804     95.88        64   4680296   8745876     52.90   1802640   5003588      1292
Average:       335312   1171540   7808804     95.88        64   4680296   8745876     52.90   1802640   5003588      1292
[root@rac1 oracle]#
[root@rac1 oracle]#



ALTER DATABASE CLOSE NORMAL /* db agent *//* {1:48962:4888} */

journalctl -b -1 | tail -2000
dmesg -T | tail -200
tail -2000 /var/log/messages

29465047
===========================================================
2026-04-13T11:42:27.321180+09:00
db_recovery_file_dest_size of 5120 MB is 14.53% used. This is a
user-specified limit on the amount of space that will be used by this
database for recovery-related files, and does not reflect the amount of
space available in the underlying filesystem or ASM diskgroup.
2026-04-13T11:50:46.558225+09:00
Shutting down ORACLE instance (immediate) (OS id: 45821)
2026-04-13T11:50:48.688441+09:00
Stopping background process SMCO
2026-04-13T11:50:49.726157+09:00
Shutting down instance: further logons disabled
2026-04-13T11:50:49.969228+09:00
Stopping background process CJQ0
Stopping background process MMNL
2026-04-13T11:50:51.109324+09:00
Stopping background process MMON
2026-04-13T11:50:54.187017+09:00
alter pluggable database all close immediate
Completed: alter pluggable database all close immediate
2026-04-13T11:50:54.241561+09:00
PDB$SEED(2):JIT: pid 45821 requesting stop
PDB$SEED(2):Buffer Cache flush deferred for PDB 2
2026-04-13T11:50:54.361017+09:00
NOTE: Deferred communication with ASM instance
NOTE: deferred map free for map id 39
2026-04-13T11:50:54.373367+09:00
NOTE: Deferred communication with ASM instance
License high water mark = 11
2026-04-13T11:50:54.605297+09:00
Dispatchers and shared servers shutdown

Data Pump shutdown on PDB: 1 in progress
2026-04-13T11:50:54.607419+09:00
Process termination requested for pid 49395 [source = rdbms], [info = 2] [request issued by pid: 45821, uid: 54321]
2026-04-13T11:50:56.705655+09:00
ALTER DATABASE CLOSE NORMAL /* db agent *//* {1:48962:4888} */
2026-04-13T11:50:57.180254+09:00
Stopping Emon pool
alter pluggable database all close immediate
Completed: alter pluggable database all close immediate
2026-04-13T11:50:58.402528+09:00

IM on ADG: Start of Empty Journal

IM on ADG: End of Empty Journal
Stopping background process RCBG
2026-04-13T11:50:59.429152+09:00
Stopping Emon pool
stopping change tracking
2026-04-13T11:51:00.812545+09:00
Redo thread 1 internally disabled at seq 28 (LGWR)

IM on ADG: Start of Empty Journal

IM on ADG: End of Empty Journal
Stopping background process RCBG
2026-04-13T11:50:59.429152+09:00
Stopping Emon pool
stopping change tracking
2026-04-13T11:51:00.812545+09:00
Redo thread 1 internally disabled at seq 28 (LGWR)
Shutting down archive processes
2026-04-13T11:51:00.813559+09:00
TT00 (PID:45443): Gap Manager exiting
2026-04-13T11:51:01.588287+09:00
ARC1 (PID:45450): Archiving disabled T-1.S-28
2026-04-13T11:51:01.766825+09:00
ARC1 (PID:45450): Archived Log entry 5 added for T-1.S-28 ID 0x492df392 LAD:1
2026-04-13T11:51:01.813408+09:00
Archiving is disabled
2026-04-13T11:51:01.813943+09:00
ARC3 (PID:45454): ARCH shutting down
2026-04-13T11:51:01.813963+09:00
ARC2 (PID:45452): ARCH shutting down
2026-04-13T11:51:01.813978+09:00
ARC3 (PID:45454): Archival stopped
2026-04-13T11:51:01.813997+09:00
ARC2 (PID:45452): Archival stopped
2026-04-13T11:51:01.818169+09:00
ARC0 (PID:45445): ARCH shutting down
ARC0 (PID:45445): Archival stopped
2026-04-13T11:51:01.851496+09:00
ARC1 (PID:45450): ARCH shutting down
ARC1 (PID:45450): Archival stopped
2026-04-13T11:51:02.816077+09:00
NOTE: Deferred communication with ASM instance
NOTE: deferred map free for map id 28
Thread 1 closed at log sequence 28
Successful close of redo thread 1
2026-04-13T11:51:03.009247+09:00
Buffer Cache invalidation for all PDBs started
Buffer Cache invalidation for all PDBs complete
Completed: ALTER DATABASE CLOSE NORMAL /* db agent *//* {1:48962:4888} */
ALTER DATABASE DISMOUNT /* db agent *//* {1:48962:4888} */
Shutting down archive processes
Archiving is disabled
2026-04-13T11:51:03.276689+09:00
NOTE: Deferred communication with ASM instance
NOTE: deferred map free for map id 2
Completed: ALTER DATABASE DISMOUNT /* db agent *//* {1:48962:4888} */
                                                                                                                
